Unnamed: 0,type,name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot,coordinates
34012,climb_rooute,34012,ita,arco,comano,crodo,-1,45.0,3,-0.05442857470304,"[46.0351917, 10.8921819]"
34013,climb_rooute,34013,ita,arco,comano,cuba libre,2,54.88235294117647,2,-0.0590243710585238,"[46.0351917, 10.8921819]"
34014,climb_rooute,34014,ita,arco,comano,delta,1,42.375,3,-0.1227505754984674,"[46.0351917, 10.8921819]"
34015,climb_rooute,34015,ita,arco,comano,dritdreiciodi,-1,36.35294117647059,2,-0.1446771427911956,"[46.0351917, 10.8921819]"
34016,climb_rooute,34016,ita,arco,comano,fragole con panna,0,58.680851063829785,2,-0.0646416609898258,"[46.0351917, 10.8921819]"
34017,climb_rooute,34017,ita,arco,comano,francesca,0,53.0,2,-0.0062988984944995,"[46.0351917, 10.8921819]"
34018,climb_rooute,34018,ita,arco,comano,giliola,0,35.0,2,0.0075617078453814,"[46.0351917, 10.8921819]"
34019,climb_rooute,34019,ita,arco,comano,gnoc,0,40.6,2,-0.0452114488928387,"[46.0351917, 10.8921819]"
34020,climb_rooute,34020,ita,arco,comano,goccia,1,44.05882352941177,2,-0.0777407060099072,"[46.0351917, 10.8921819]"
34021,climb_rooute,34021,ita,arco,comano,gronda,1,46.333333333333336,3,0.0744788972009925,"[46.0351917, 10.8921819]"
34022,climb_rooute,34022,ita,arco,comano,il buco,-1,57.25,3,0.205151113133793,"[46.0351917, 10.8921819]"
34023,climb_rooute,34023,ita,arco,comano,laderenza,1,52.6,0,0.0026646895446937,"[46.0351917, 10.8921819]"
34024,climb_rooute,34024,ita,arco,comano,madur,-2,45.72727272727273,2,-0.1000427627349293,"[46.0351917, 10.8921819]"
34025,climb_rooute,34025,ita,arco,comano,panoramica,0,51.0,2,0.1584492252825125,"[46.0351917, 10.8921819]"
34026,climb_rooute,34026,ita,arco,comano,polpastrelli,1,44.142857142857146,2,-0.0506214572958742,"[46.0351917, 10.8921819]"
34027,climb_rooute,34027,ita,arco,comano,scaia,0,58.52,2,-0.0429168093173796,"[46.0351917, 10.8921819]"
34028,climb_rooute,34028,ita,arco,comano,sfiga,1,35.733333333333334,2,-0.0861335639833031,"[46.0351917, 10.8921819]"
34029,climb_rooute,34029,ita,arco,comano,spinaci,0,51.142857142857146,2,-0.0751705000797788,"[46.0351917, 10.8921819]"
34030,climb_rooute,34030,ita,arco,comano,tangenziale,-3,52.95652173913044,2,-0.0237690926226566,"[46.0351917, 10.8921819]"
34031,climb_rooute,34031,ita,arco,comano,topo gigio,0,51.0,2,0.0182753377792282,"[46.0351917, 10.8921819]"
34032,climb_rooute,34032,ita,arco,comano,via sass,0,40.5,3,-0.0452114488928387,"[46.0351917, 10.8921819]"
34033,climb_rooute,34033,ita,arco,crosano,abete maledetto,0,51.0,2,-0.0734745342424936,"[45.8203213, 10.9736927]"
34034,climb_rooute,34034,ita,arco,crosano,balla balla,-1,43.5,3,-0.1622531106731588,"[45.8203213, 10.9736927]"
34035,climb_rooute,34035,ita,arco,crosano,biach cich,0,40.5,3,-0.0595408241185471,"[45.8203213, 10.9736927]"
34036,climb_rooute,34036,ita,arco,crosano,bicia,0,30.2,2,-0.1649747243136345,"[45.8203213, 10.9736927]"
34037,climb_rooute,34037,ita,arco,crosano,bim bom bam,0,33.0,2,0.0748122170109212,"[45.8203213, 10.9736927]"
34038,climb_rooute,34038,ita,arco,crosano,coccobello,0,51.0,2,-0.0336271313466135,"[45.8203213, 10.9736927]"
34039,climb_rooute,34039,ita,arco,crosano,come un cammello,0,42.5,3,0.0710023909122918,"[45.8203213, 10.9736927]"
34040,climb_rooute,34040,ita,arco,crosano,culotte,0,33.0,2,-0.0734745342424936,"[45.8203213, 10.9736927]"
34041,climb_rooute,34041,ita,arco,crosano,error,1,52.5,0,-0.0452114488928387,"[45.8203213, 10.9736927]"
34042,climb_rooute,34042,ita,arco,crosano,flash,0,34.5,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34043,climb_rooute,34043,ita,arco,crosano,fous damour,0,39.75,7,-0.0052539653407994,"[45.8203213, 10.9736927]"
34044,climb_rooute,34044,ita,arco,crosano,gazebo,0,42.0,2,0.0345821151697154,"[45.8203213, 10.9736927]"
34045,climb_rooute,34045,ita,arco,crosano,grisu,0,42.0,2,-0.050821953940988,"[45.8203213, 10.9736927]"
34046,climb_rooute,34046,ita,arco,crosano,il bagnino,0,33.0,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34047,climb_rooute,34047,ita,arco,crosano,il poeta e il contadino,0,40.0,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34048,climb_rooute,34048,ita,arco,crosano,jenny,0,32.333333333333336,2,-0.0452114488928387,"[45.8203213, 10.9736927]"
34049,climb_rooute,34049,ita,arco,crosano,joe falchetto,1,43.875,2,0.0445563106775347,"[45.8203213, 10.9736927]"
34050,climb_rooute,34050,ita,arco,crosano,klaxon,0,42.0,2,0.0276849832274682,"[45.8203213, 10.9736927]"
34051,climb_rooute,34051,ita,arco,crosano,labirint,0,39.0,2,-0.0452114488928387,"[45.8203213, 10.9736927]"
34052,climb_rooute,34052,ita,arco,crosano,lascensore,0,40.5,3,-0.0619303193257915,"[45.8203213, 10.9736927]"
34053,climb_rooute,34053,ita,arco,crosano,marcante odaglia,0,33.0,2,-0.16490179498667,"[45.8203213, 10.9736927]"
34054,climb_rooute,34054,ita,arco,crosano,marta,1,52.75,0,0.0744788972009925,"[45.8203213, 10.9736927]"
34055,climb_rooute,34055,ita,arco,crosano,mastro zappetta,0,31.666666666666668,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34056,climb_rooute,34056,ita,arco,crosano,mauretto il capetto,0,36.0,2,-0.0452114488928387,"[45.8203213, 10.9736927]"
34057,climb_rooute,34057,ita,arco,crosano,meglio cosi,1,43.833333333333336,2,-0.0131578911720148,"[45.8203213, 10.9736927]"
34058,climb_rooute,34058,ita,arco,crosano,mi manda piccone,0,31.8,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34059,climb_rooute,34059,ita,arco,crosano,mid killer,1,57.57142857142857,0,0.0047178878214615,"[45.8203213, 10.9736927]"
34060,climb_rooute,34060,ita,arco,crosano,niente panico gnappetta,0,38.0,2,0.0744059678740279,"[45.8203213, 10.9736927]"
34061,climb_rooute,34061,ita,arco,crosano,octopus,0,33.75,2,0.0345821151697154,"[45.8203213, 10.9736927]"
34062,climb_rooute,34062,ita,arco,crosano,opera buffa,0,37.5,0,0.063801019562509,"[45.8203213, 10.9736927]"
34063,climb_rooute,34063,ita,arco,crosano,pensiero positiv,0,45.5,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34064,climb_rooute,34064,ita,arco,crosano,petto il galletto,0,33.0,2,0.0783939674828186,"[45.8203213, 10.9736927]"
34065,climb_rooute,34065,ita,arco,crosano,pilastrino,0,45.42857142857143,0,0.0227579622136571,"[45.8203213, 10.9736927]"
34066,climb_rooute,34066,ita,arco,crosano,pompa dur,0,51.66666666666666,2,-0.0452114488928387,"[45.8203213, 10.9736927]"
34067,climb_rooute,34067,ita,arco,crosano,riso e zucchetti,0,31.666666666666668,2,-0.0734745342424936,"[45.8203213, 10.9736927]"
34068,climb_rooute,34068,ita,arco,crosano,rust never sleeps,1,39.16666666666666,2,0.0071348138690072,"[45.8203213, 10.9736927]"
34069,climb_rooute,34069,ita,arco,crosano,scarsoman,0,42.0,2,-0.0498478282972199,"[45.8203213, 10.9736927]"
34070,climb_rooute,34070,ita,arco,crosano,senza una donna,0,36.4,2,0.0176323630332065,"[45.8203213, 10.9736927]"
34071,climb_rooute,34071,ita,arco,crosano,small,0,31.0,2,-0.16490179498667,"[45.8203213, 10.9736927]"
34072,climb_rooute,34072,ita,arco,crosano,spittame mucho,0,46.0,2,-0.0334328705692758,"[45.8203213, 10.9736927]"
34073,climb_rooute,34073,ita,arco,crosano,super teo,0,40.0,2,0.1415680725704665,"[45.8203213, 10.9736927]"
34074,climb_rooute,34074,ita,arco,crosano,telegraph road,0,42.0,2,-0.0742171166141013,"[45.8203213, 10.9736927]"
34075,climb_rooute,34075,ita,arco,crosano,teofilo,0,40.0,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34076,climb_rooute,34076,ita,arco,crosano,torcicollo,0,33.0,2,-0.0734745342424936,"[45.8203213, 10.9736927]"
34077,climb_rooute,34077,ita,arco,crosano,vacca volante,0,48.61538461538461,2,-0.0319125215490796,"[45.8203213, 10.9736927]"
34078,climb_rooute,34078,ita,arco,crosano,valsalva,0,36.0,2,0.0744788972009925,"[45.8203213, 10.9736927]"
34079,climb_rooute,34079,ita,arco,crosano,voglia di tenerezza,1,44.25,2,-0.0851082309241157,"[45.8203213, 10.9736927]"
34080,climb_rooute,34080,ita,arco,eremo,caty mini,-1,62.05263157894737,5,-0.0792342704530055,"[46.0670984, 11.1764187]"
34081,climb_rooute,34081,ita,arco,eremo,gravity games,0,66.9,5,0.0169888791151871,"[46.0670984, 11.1764187]"
34082,climb_rooute,34082,ita,arco,eremo,scorpion king,0,59.0,5,-0.0358882877135365,"[46.0670984, 11.1764187]"
34083,climb_rooute,34083,ita,arco,eremo,st anger,-1,72.66666666666667,3,0.22262294708998,"[46.0670984, 11.1764187]"
34084,climb_rooute,34084,ita,arco,finestra,conquistatori dellinutile,0,49.0,2,0.3283493240692476,"[46.1378276, 10.8306181]"
34085,climb_rooute,34085,ita,arco,finestra,dalla terra alla luna,0,48.25,2,-0.1050566219397543,"[46.1378276, 10.8306181]"
34086,climb_rooute,34086,ita,arco,finestra,egomaniac kid,0,61.875,2,0.0851919089918562,"[46.1378276, 10.8306181]"
34087,climb_rooute,34087,ita,arco,finestra,marziano ti amo,0,56.66666666666666,0,-0.1204688599377401,"[46.1378276, 10.8306181]"
34088,climb_rooute,34088,ita,arco,finestra,potato crispies,0,53.0,2,-0.0734745342424936,"[46.1378276, 10.8306181]"
34089,climb_rooute,34089,ita,arco,finestra,super barrio,0,57.0,1,-0.1409637257679037,"[46.1378276, 10.8306181]"
34090,climb_rooute,34090,ita,arco,finestra,ulan bator,1,53.4,0,-0.0984071582678748,"[46.1378276, 10.8306181]"
34091,climb_rooute,34091,ita,arco,finestra,un attimo,0,54.75,0,-0.0721165911032674,"[46.1378276, 10.8306181]"
34092,climb_rooute,34092,ita,arco,giardino di nato,don pedro,0,49.44444444444444,2,-0.0212733796740724,
34093,climb_rooute,34093,ita,arco,giardino di nato,gerry,0,36.0,2,0.0744788972009925,
34094,climb_rooute,34094,ita,arco,giardino di nato,gipesola,0,33.0,2,0.0744788972009925,
34095,climb_rooute,34095,ita,arco,giardino di nato,il giardino di nato,0,38.0,1,0.0744788972009925,
34096,climb_rooute,34096,ita,arco,giardino di nato,killer sisters,0,43.0,2,-0.0503323539013253,
34097,climb_rooute,34097,ita,arco,giardino di nato,mr obaloba,0,51.333333333333336,3,0.0744788972009925,
34098,climb_rooute,34098,ita,arco,giardino di nato,sfesura,0,33.0,1,0.0744788972009925,
34099,climb_rooute,34099,ita,arco,giardino di nato,sgeva dautore,0,51.0,2,-0.0735474635694582,
34100,climb_rooute,34100,ita,arco,giardino di nato,struccalucca,0,40.0,2,0.0744788972009925,
34101,climb_rooute,34101,ita,arco,giardino di nato,zio e la tibia,0,46.0,2,-0.1050566219397543,
34102,climb_rooute,34102,ita,arco,gola,alohoa,-1,40.285714285714285,3,-0.1198200966343001,"[45.8497261, 10.8274933]"
34103,climb_rooute,34103,ita,arco,gola,arcadioland,0,38.0,2,-0.1050566219397543,"[45.8497261, 10.8274933]"
34104,climb_rooute,34104,ita,arco,gola,ayutti tutti,0,33.5,2,-0.0016686170962286,"[45.8497261, 10.8274933]"
34105,climb_rooute,34105,ita,arco,gola,babolin,0,42.5,3,-0.0849651519248532,"[45.8497261, 10.8274933]"
34106,climb_rooute,34106,ita,arco,gola,bagigi,0,33.0,1,-0.0434031808626622,"[45.8497261, 10.8274933]"
34107,climb_rooute,34107,ita,arco,gola,basloc,0,32.93333333333333,2,0.0009506566141931,"[45.8497261, 10.8274933]"
34108,climb_rooute,34108,ita,arco,gola,bijoux,-1,53.5,3,-0.1050566219397543,"[45.8497261, 10.8274933]"
34109,climb_rooute,34109,ita,arco,gola,brunello marino,0,39.4,2,0.0744788972009925,"[45.8497261, 10.8274933]"
34110,climb_rooute,34110,ita,arco,gola,bumbalino,0,36.0,2,-0.0734745342424936,"[45.8497261, 10.8274933]"
34111,climb_rooute,34111,ita,arco,gola,calipso,0,38.0,1,-0.0570076860578749,"[45.8497261, 10.8274933]"
34112,climb_rooute,34112,ita,arco,gola,cellular dog,0,40.0,2,-0.0452114488928387,"[45.8497261, 10.8274933]"
34113,climb_rooute,34113,ita,arco,gola,ciuffetto magico,-1,49.2,2,-0.0452114488928387,"[45.8497261, 10.8274933]"
34114,climb_rooute,34114,ita,arco,gola,coltello selvaggio,0,46.0,2,-0.1545319623444845,"[45.8497261, 10.8274933]"
34115,climb_rooute,34115,ita,arco,gola,commissario cervo,0,44.8,3,-0.1405719363605661,"[45.8497261, 10.8274933]"
34116,climb_rooute,34116,ita,arco,gola,criticatutto,-1,51.0,2,-0.0828423169596342,"[45.8497261, 10.8274933]"
34117,climb_rooute,34117,ita,arco,gola,danza macabra,1,51.24324324324324,3,-0.0407980226141694,"[45.8497261, 10.8274933]"
34118,climb_rooute,34118,ita,arco,gola,destino fatale,-1,62.333333333333336,3,0.1584492252825125,"[45.8497261, 10.8274933]"
34119,climb_rooute,34119,ita,arco,gola,diedro armani,0,35.166666666666664,2,-0.0700639040111831,"[45.8497261, 10.8274933]"
34120,climb_rooute,34120,ita,arco,gola,diedro turri,0,40.0,2,-0.1326377322280245,"[45.8497261, 10.8274933]"
34121,climb_rooute,34121,ita,arco,gola,dilettanti allo sbaraglio,-1,48.833333333333336,3,-0.0452357586684935,"[45.8497261, 10.8274933]"
34122,climb_rooute,34122,ita,arco,gola,dollari e paperi,0,38.6,2,-0.0212733796740724,"[45.8497261, 10.8274933]"
34123,climb_rooute,34123,ita,arco,gola,don camillo,-1,51.66666666666666,3,0.0827034858531362,"[45.8497261, 10.8274933]"
34124,climb_rooute,34124,ita,arco,gola,dott livore,0,41.91304347826087,2,-0.0466902537377582,"[45.8497261, 10.8274933]"
34125,climb_rooute,34125,ita,arco,gola,engram,0,55.0,2,-0.1050566219397543,"[45.8497261, 10.8274933]"
34126,climb_rooute,34126,ita,arco,gola,ercolino,0,44.66666666666666,2,-0.1250050129553928,"[45.8497261, 10.8274933]"
34127,climb_rooute,34127,ita,arco,gola,forst club,0,42.333333333333336,3,-0.0452114488928387,"[45.8497261, 10.8274933]"
34128,climb_rooute,34128,ita,arco,gola,gamba di legno,-1,35.51724137931034,2,-0.0038266182630396,"[45.8497261, 10.8274933]"
34129,climb_rooute,34129,ita,arco,gola,gianni e pinoli,0,36.03448275862069,2,-0.0838957409462428,"[45.8497261, 10.8274933]"
34130,climb_rooute,34130,ita,arco,gola,globus mundi,-1,36.266666666666666,2,-0.0186670812297194,"[45.8497261, 10.8274933]"
34131,climb_rooute,34131,ita,arco,gola,gotica,-1,46.5,3,-0.0458766475332992,"[45.8497261, 10.8274933]"
34132,climb_rooute,34132,ita,arco,gola,hello debby,0,49.23809523809524,2,-0.0851082309241157,"[45.8497261, 10.8274933]"
34133,climb_rooute,34133,ita,arco,gola,hey joe,2,51.08888888888889,2,-0.0618435615731418,"[45.8497261, 10.8274933]"
34134,climb_rooute,34134,ita,arco,gola,highway to hell,-2,50.85416666666666,2,-0.0532544836999979,"[45.8497261, 10.8274933]"
34135,climb_rooute,34135,ita,arco,gola,hollenganda,-3,48.62222222222222,2,-0.0903480467952347,"[45.8497261, 10.8274933]"
34136,climb_rooute,34136,ita,arco,gola,ichnusa,0,46.0,2,-0.16490179498667,"[45.8497261, 10.8274933]"
34137,climb_rooute,34137,ita,arco,gola,il nonno ciclista,0,40.142857142857146,2,-0.1298548433837738,"[45.8497261, 10.8274933]"
34138,climb_rooute,34138,ita,arco,gola,il panzone,1,48.9,2,-0.0340772645984686,"[45.8497261, 10.8274933]"
34139,climb_rooute,34139,ita,arco,gola,in amore,0,50.5,3,-0.16490179498667,"[45.8497261, 10.8274933]"
34140,climb_rooute,34140,ita,arco,gola,india plus,0,49.6551724137931,0,-0.0234048318097726,"[45.8497261, 10.8274933]"
34141,climb_rooute,34141,ita,arco,gola,ladri di grasso,0,36.0,2,-0.0452114488928387,"[45.8497261, 10.8274933]"
34142,climb_rooute,34142,ita,arco,gola,lafricano,0,53.16666666666666,2,-0.1267817593890806,"[45.8497261, 10.8274933]"
34143,climb_rooute,34143,ita,arco,gola,lavastoviglia,1,38.285714285714285,3,-0.0540450100324781,"[45.8497261, 10.8274933]"
34144,climb_rooute,34144,ita,arco,gola,lische di banana,1,50.85,2,-0.0454376890425195,"[45.8497261, 10.8274933]"
34145,climb_rooute,34145,ita,arco,gola,lupperman,0,36.0,2,-0.1050566219397543,"[45.8497261, 10.8274933]"
34146,climb_rooute,34146,ita,arco,gola,menefotto,-1,52.625,2,0.0382907345514246,"[45.8497261, 10.8274933]"
34147,climb_rooute,34147,ita,arco,gola,micla,0,32.916666666666664,1,-0.0751340354162965,"[45.8497261, 10.8274933]"
34148,climb_rooute,34148,ita,arco,gola,mister monkey,-2,49.34615384615385,2,-0.057252994881263,"[45.8497261, 10.8274933]"
34149,climb_rooute,34149,ita,arco,gola,morbillio,0,42.5,3,-0.1034995900114982,"[45.8497261, 10.8274933]"
34150,climb_rooute,34150,ita,arco,gola,needless and pins,1,40.25,2,-0.0121700800343738,"[45.8497261, 10.8274933]"
34151,climb_rooute,34151,ita,arco,gola,neurotica,0,56.88235294117647,2,-0.0691014239127714,"[45.8497261, 10.8274933]"
34152,climb_rooute,34152,ita,arco,gola,nite club,-2,54.41176470588236,2,-0.0860779691253155,"[45.8497261, 10.8274933]"
34153,climb_rooute,34153,ita,arco,gola,paccoman,0,35.90909090909091,2,-0.0239956649177276,"[45.8497261, 10.8274933]"
34154,climb_rooute,34154,ita,arco,gola,pance grosse,0,39.0,1,0.0744788972009925,"[45.8497261, 10.8274933]"
34155,climb_rooute,34155,ita,arco,gola,passeggiata nel giardino di rosa,0,44.0,2,-0.0433776112884482,"[45.8497261, 10.8274933]"
34156,climb_rooute,34156,ita,arco,gola,pedro assente,0,33.0,1,-0.0858625852140469,"[45.8497261, 10.8274933]"
34157,climb_rooute,34157,ita,arco,gola,peppone,0,46.0,2,-0.0478601332063498,"[45.8497261, 10.8274933]"
34158,climb_rooute,34158,ita,arco,gola,please,1,40.11111111111112,2,-0.092326961975534,"[45.8497261, 10.8274933]"
34159,climb_rooute,34159,ita,arco,gola,prajnaparamita,0,40.0,2,-0.1024045785696049,"[45.8497261, 10.8274933]"
34160,climb_rooute,34160,ita,arco,gola,rain man,-1,64.5,3,-0.1641410118861693,"[45.8497261, 10.8274933]"
34161,climb_rooute,34161,ita,arco,gola,rapsody in blue,1,34.75,1,-0.036942744336061,"[45.8497261, 10.8274933]"
34162,climb_rooute,34162,ita,arco,gola,red hants,0,36.0,1,-0.0489649644375769,"[45.8497261, 10.8274933]"
34163,climb_rooute,34163,ita,arco,gola,relax,1,56.44444444444444,2,-0.0825685388455825,"[45.8497261, 10.8274933]"
34164,climb_rooute,34164,ita,arco,gola,resting,1,58.333333333333336,0,-0.0452114488928387,"[45.8497261, 10.8274933]"
34165,climb_rooute,34165,ita,arco,gola,right entropia,0,44.35714285714285,0,-0.0276221127288949,"[45.8497261, 10.8274933]"
34166,climb_rooute,34166,ita,arco,gola,roulette russa,-1,49.22222222222222,3,-0.1017417439644729,"[45.8497261, 10.8274933]"
34167,climb_rooute,34167,ita,arco,gola,sand creek,0,33.5,3,-0.0452114488928387,"[45.8497261, 10.8274933]"
34168,climb_rooute,34168,ita,arco,gola,song remains,0,53.0,2,0.3201247354171039,"[45.8497261, 10.8274933]"
34169,climb_rooute,34169,ita,arco,gola,tintarella di luna,0,40.0,2,-0.126150482290213,"[45.8497261, 10.8274933]"
34170,climb_rooute,34170,ita,arco,gola,una rosa in mezzo al,0,32.75,1,0.0865943356383005,"[45.8497261, 10.8274933]"
34171,climb_rooute,34171,ita,arco,gola,variante,0,36.0,1,-0.16490179498667,"[45.8497261, 10.8274933]"
34172,climb_rooute,34172,ita,arco,gola,vendetta di robinson,1,46.18181818181818,2,-0.0293686362466789,"[45.8497261, 10.8274933]"
34173,climb_rooute,34173,ita,arco,gola,votantonio,0,35.8,2,-0.0053146668615616,"[45.8497261, 10.8274933]"
34174,climb_rooute,34174,ita,arco,gola,w gli alpini,0,36.0,1,-0.0734745342424936,"[45.8497261, 10.8274933]"
34175,climb_rooute,34175,ita,arco,gola,without name,0,45.5,1,-0.0734745342424936,"[45.8497261, 10.8274933]"
34176,climb_rooute,34176,ita,arco,gola,zappata,0,45.36842105263158,2,-0.0724491039217238,"[45.8497261, 10.8274933]"
34177,climb_rooute,34177,ita,arco,gola,zio tibia,-3,43.708333333333336,2,0.003090379384819,"[45.8497261, 10.8274933]"
34178,climb_rooute,34178,ita,arco,laghel,animama,0,66.0,7,0.8048119055963565,"[45.9284052, 10.8848873]"
34179,climb_rooute,34179,ita,arco,laghel,donna cannone,0,49.0,2,-0.0452843782198033,"[45.9284052, 10.8848873]"
34180,climb_rooute,34180,ita,arco,laghel,drepano,0,55.5,3,-0.1205720577524943,"[45.9284052, 10.8848873]"
34181,climb_rooute,34181,ita,arco,laghel,ivan tutta canna,0,51.0,2,-0.0734745342424936,"[45.9284052, 10.8848873]"
34182,climb_rooute,34182,ita,arco,laghel,lama del sole,0,49.0,2,-0.1250050129553928,"[45.9284052, 10.8848873]"
34183,climb_rooute,34183,ita,arco,laghel,lincompiuta,0,46.0,1,-0.16490179498667,"[45.9284052, 10.8848873]"
34184,climb_rooute,34184,ita,arco,laghel,zacha,0,56.833333333333336,2,-0.0418795859465035,"[45.9284052, 10.8848873]"
34185,climb_rooute,34185,ita,arco,lorto,barbaietole,0,42.0,2,0.0718302128874813,
34186,climb_rooute,34186,ita,arco,lorto,bietole,0,46.0,2,-0.0452114488928387,
34187,climb_rooute,34187,ita,arco,lorto,broccoli,0,44.0,2,-0.0222418749467821,
34188,climb_rooute,34188,ita,arco,lorto,carote,1,44.07142857142857,2,-0.0694192042234925,
34189,climb_rooute,34189,ita,arco,lorto,coste,0,36.0,2,0.0145607948271122,
34190,climb_rooute,34190,ita,arco,lorto,lampascioni,1,29.33333333333333,1,-0.0452114488928387,
34191,climb_rooute,34191,ita,arco,lorto,lucanica,0,38.07692307692308,2,-0.041734942604138,
34192,climb_rooute,34192,ita,arco,lorto,melanzana,-1,34.4,2,-0.0734745342424936,
34193,climb_rooute,34193,ita,arco,lorto,nosioi,1,52.888888888888886,2,0.0130993868012466,
34194,climb_rooute,34194,ita,arco,lorto,patate,-1,49.3,3,0.0530183762977156,
34195,climb_rooute,34195,ita,arco,lorto,peperoncino,0,43.8,2,-0.0521644614702399,
34196,climb_rooute,34196,ita,arco,lorto,piselli,0,33.0,2,-0.0734745342424936,
34197,climb_rooute,34197,ita,arco,lorto,rapa,0,36.0,2,-0.0452114488928387,
34198,climb_rooute,34198,ita,arco,lorto,rapanello,0,33.0,2,0.4188440956919462,
34199,climb_rooute,34199,ita,arco,lorto,raparossa,1,33.333333333333336,1,-0.0452114488928387,
34200,climb_rooute,34200,ita,arco,lorto,rucola,0,31.0,2,-0.0452114488928387,
34201,climb_rooute,34201,ita,arco,lorto,scarola,0,38.0,1,-0.0752512806761813,
34202,climb_rooute,34202,ita,arco,lorto,sedano,0,33.25,3,0.0744788972009925,
34203,climb_rooute,34203,ita,arco,lorto,sedanorapa,1,46.4,3,-0.16490179498667,
34204,climb_rooute,34204,ita,arco,lorto,spinaci,1,35.92307692307692,2,-0.0434622082726225,
34205,climb_rooute,34205,ita,arco,lorto,verza,0,38.0,2,0.0019774326691042,
34206,climb_rooute,34206,ita,arco,lorto,zigole,0,33.75,1,-0.0452114488928387,
34207,climb_rooute,34207,ita,arco,lorto,zucchine,0,31.0,2,0.0146337241540769,
34208,climb_rooute,34208,ita,arco,mandrea,bilbo,1,49.25,1,-0.1626096859613773,"[45.95473263256558, 10.893483762625408]"
34209,climb_rooute,34209,ita,arco,mandrea,gandalf,0,46.4,3,-0.1657901682035138,"[45.95473263256558, 10.893483762625408]"
34210,climb_rooute,34210,ita,arco,mandrea,imperatrice nigra,0,54.5,3,-0.1050566219397543,"[45.95473263256558, 10.893483762625408]"
34211,climb_rooute,34211,ita,arco,mandrea,le aquile,0,51.0,2,-0.1569799625427982,"[45.95473263256558, 10.893483762625408]"
34212,climb_rooute,34212,ita,arco,mandrea,moana mon amour,0,41.0,2,-0.0152888623693809,"[45.95473263256558, 10.893483762625408]"
34213,climb_rooute,34213,ita,arco,mandrea,nataraj,0,44.0,2,-0.0452114488928387,"[45.95473263256558, 10.893483762625408]"
34214,climb_rooute,34214,ita,arco,mandrea,smaug,0,53.0,2,-0.16490179498667,"[45.95473263256558, 10.893483762625408]"
34215,climb_rooute,34215,ita,arco,mandrea,soleado,0,49.0,2,-0.1349792084632121,"[45.95473263256558, 10.893483762625408]"
34216,climb_rooute,34216,ita,arco,mandrea,thorn,1,40.285714285714285,1,-0.0053146668615616,"[45.95473263256558, 10.893483762625408]"
34217,climb_rooute,34217,ita,arco,massone,abissi,0,56.984375,8,0.0111690116444781,"[45.9230152, 10.9024605]"
34218,climb_rooute,34218,ita,arco,massone,action direct,-3,46.24675324675325,8,-0.0083109140019804,"[45.9230152, 10.9024605]"
34219,climb_rooute,34219,ita,arco,massone,adelante,1,50.86021505376344,8,-0.0103644314035572,"[45.9230152, 10.9024605]"
34220,climb_rooute,34220,ita,arco,massone,adesso sesso,0,44.0,2,-0.0487113106604632,"[45.9230152, 10.9024605]"
34221,climb_rooute,34221,ita,arco,massone,aladin,11,48.54189944134078,8,-0.0324337232485952,"[45.9230152, 10.9024605]"
34222,climb_rooute,34222,ita,arco,massone,alce volante,-1,36.16666666666666,2,-0.0461781062149643,"[45.9230152, 10.9024605]"
34223,climb_rooute,34223,ita,arco,massone,alpen liebe,1,46.142857142857146,2,-0.0442147562325908,"[45.9230152, 10.9024605]"
34224,climb_rooute,34224,ita,arco,massone,arco block,0,62.0,2,-0.1102328551717509,"[45.9230152, 10.9024605]"
34225,climb_rooute,34225,ita,arco,massone,athena,0,68.14285714285714,2,0.1586163749004236,"[45.9230152, 10.9024605]"
34226,climb_rooute,34226,ita,arco,massone,bampa,0,51.11111111111112,2,-0.0302421002594799,"[45.9230152, 10.9024605]"
34227,climb_rooute,34227,ita,arco,massone,banane fisch,0,29.9375,1,-0.0433764579314643,"[45.9230152, 10.9024605]"
34228,climb_rooute,34228,ita,arco,massone,bauerplus,-1,63.407407407407405,2,0.0278957876602534,"[45.9230152, 10.9024605]"
34229,climb_rooute,34229,ita,arco,massone,beach boys,-2,53.028985507246375,8,-0.0406821074326025,"[45.9230152, 10.9024605]"
34230,climb_rooute,34230,ita,arco,massone,berny,0,58.91666666666666,2,0.0356263061744569,"[45.9230152, 10.9024605]"
34231,climb_rooute,34231,ita,arco,massone,beverly hills,0,55.09090909090909,2,-0.1187349093416313,"[45.9230152, 10.9024605]"
34232,climb_rooute,34232,ita,arco,massone,big spender,0,54.926829268292686,8,-0.0475254326737156,"[45.9230152, 10.9024605]"
34233,climb_rooute,34233,ita,arco,massone,blondkopf,1,55.35714285714285,2,-0.0317895789120517,"[45.9230152, 10.9024605]"
34234,climb_rooute,34234,ita,arco,massone,boiacca,-1,33.0,2,0.0060844137188032,"[45.9230152, 10.9024605]"
